tweet_id,(positive_count, neutral_count, negative_count)
333,(0, 0, 0)
334,(0, 6, 0)
335,(0, 0, 0)
336,(0, 0, 6)
337,(0, 6, 0)
339,(0, 6, 0)
340,(0, 0, 0)
341,(0, 0, 6)
342,(0, 6, 0)
343,(0, 6, 0)
344,(0, 6, 0)
345,(0, 6, 0)
346,(0, 6, 0)
347,(0, 0, 0)
348,(0, 0, 6)
349,(0, 0, 6)
350,(0, 6, 0)
351,(0, 0, 6)
352,(0, 6, 0)
353,(0, 6, 0)
354,(6, 0, 0)
355,(0, 6, 0)
356,(0, 6, 0)
357,(6, 0, 0)
358,(0, 0, 6)
359,(0, 0, 6)
360,(0, 0, 6)
361,(0, 0, 6)
362,(0, 0, 0)
363,(0, 6, 0)
364,(0, 0, 0)
365,(0, 6, 0)
366,(0, 6, 0)
367,(0, 0, 6)
368,(0, 0, 6)
369,(0, 6, 0)
370,(0, 6, 0)
371,(0, 0, 6)
372,(0, 0, 6)
373,(0, 6, 0)
374,(0, 6, 0)
375,(0, 0, 6)
376,(0, 6, 0)
377,(0, 0, 6)
379,(0, 6, 0)
380,(0, 0, 6)
381,(0, 6, 0)
382,(0, 0, 6)
383,(6, 0, 0)
384,(0, 6, 0)
385,(0, 0, 6)
386,(0, 0, 6)
387,(0, 6, 0)
388,(0, 6, 0)
389,(6, 0, 0)
390,(0, 6, 0)
391,(6, 0, 0)
392,(6, 0, 0)
393,(0, 0, 6)
394,(0, 0, 6)
395,(0, 0, 6)
396,(6, 0, 0)
397,(6, 0, 0)
398,(0, 0, 6)
399,(0, 0, 6)
400,(6, 0, 0)
9201,(6, 0, 0)
9202,(0, 0, 0)
9203,(0, 6, 0)
9204,(0, 6, 0)
9205,(0, 0, 6)
9206,(0, 0, 6)
9207,(0, 6, 0)
9208,(0, 0, 6)
9209,(0, 0, 0)
9210,(6, 0, 0)
9211,(6, 0, 0)
9212,(6, 0, 0)
9213,(6, 0, 0)
9214,(0, 6, 0)
9215,(0, 0, 6)
9216,(0, 0, 0)
9217,(0, 0, 6)
9218,(0, 0, 0)
9219,(6, 0, 0)
9220,(6, 0, 0)
9221,(0, 0, 6)
9222,(0, 0, 0)
9223,(0, 0, 0)
9224,(0, 0, 6)
9225,(6, 0, 0)
9226,(0, 0, 0)
9227,(0, 0, 0)
9228,(6, 0, 0)
9229,(0, 0, 6)
9230,(0, 6, 0)
9231,(6, 0, 0)
9232,(6, 0, 0)
9233,(6, 0, 0)
9234,(0, 0, 0)
9235,(0, 0, 0)
9236,(0, 6, 0)
9237,(6, 0, 0)
9238,(0, 0, 6)
9239,(0, 6, 0)
9240,(0, 6, 0)
9241,(6, 0, 0)
9242,(0, 0, 6)
9243,(0, 6, 0)
9245,(6, 0, 0)
9246,(6, 0, 0)
9247,(0, 0, 6)
9248,(6, 0, 0)
9249,(0, 0, 6)
9250,(0, 0, 6)
9251,(6, 0, 0)
9252,(0, 6, 0)
9253,(0, 0, 0)
9254,(6, 0, 0)
9255,(6, 0, 0)
9256,(0, 0, 0)
9257,(0, 6, 0)
9258,(6, 0, 0)
9259,(6, 0, 0)
9260,(0, 0, 6)
9261,(0, 0, 0)
9262,(0, 6, 0)
9263,(0, 0, 6)
9264,(6, 0, 0)
9265,(6, 0, 0)
9266,(6, 0, 0)
9267,(0, 0, 0)
9268,(0, 6, 0)
9269,(0, 0, 0)
9270,(0, 0, 6)
9271,(6, 0, 0)
9272,(0, 0, 6)
9273,(0, 0, 0)
9274,(0, 0, 6)
9275,(6, 0, 0)
9276,(0, 0, 6)
9277,(0, 0, 6)
9278,(6, 0, 0)
9279,(0, 6, 0)
9280,(0, 0, 6)
9281,(0, 0, 6)
9282,(0, 0, 6)
9283,(6, 0, 0)
9284,(0, 0, 0)
9285,(6, 0, 0)
9286,(0, 6, 0)
9287,(0, 0, 6)
9289,(0, 0, 6)
9290,(0, 0, 0)
9291,(0, 6, 0)
9292,(6, 0, 0)
9293,(6, 0, 0)
9294,(0, 6, 0)
9295,(6, 0, 0)
9296,(6, 0, 0)
9297,(0, 0, 6)
9298,(6, 0, 0)
9299,(6, 0, 0)
9300,(0, 6, 0)
9301,(0, 0, 6)
9302,(0, 0, 6)
9303,(6, 0, 0)
9304,(0, 6, 0)
9305,(6, 0, 0)
9306,(0, 0, 6)
9307,(0, 0, 0)
9308,(0, 0, 6)
9309,(6, 0, 0)
9310,(6, 0, 0)
9311,(0, 0, 0)
9312,(6, 0, 0)
9313,(0, 0, 6)
9314,(0, 0, 6)
9315,(0, 6, 0)
9316,(0, 0, 6)
9317,(6, 0, 0)
9318,(6, 0, 0)
9319,(6, 0, 0)
9320,(0, 0, 6)
9321,(0, 0, 6)
9322,(0, 6, 0)
9323,(6, 0, 0)
9324,(6, 0, 0)
9325,(6, 0, 0)
9326,(6, 0, 0)
9327,(0, 0, 0)
9328,(0, 0, 0)
9329,(0, 0, 6)
9330,(0, 0, 0)
9331,(0, 0, 0)
9332,(6, 0, 0)
9333,(6, 0, 0)
9334,(6, 0, 0)
9335,(0, 6, 0)
9336,(0, 0, 6)
9337,(0, 0, 0)
9338,(0, 6, 0)
9339,(0, 6, 0)
9340,(0, 6, 0)
9341,(6, 0, 0)
9342,(0, 0, 6)
9343,(6, 0, 0)
9345,(0, 0, 0)
9346,(6, 0, 0)
9347,(6, 0, 0)
9348,(0, 0, 0)
9349,(0, 0, 6)
9350,(0, 0, 0)
9351,(6, 0, 0)
9352,(0, 0, 6)
9353,(6, 0, 0)
9354,(0, 0, 0)
9355,(0, 0, 0)
9356,(0, 0, 0)
9357,(6, 0, 0)
9358,(6, 0, 0)
9359,(0, 0, 6)
9360,(0, 0, 0)
9361,(0, 0, 0)
9362,(0, 0, 6)
9363,(6, 0, 0)
9364,(6, 0, 0)
9365,(0, 0, 6)
9366,(0, 6, 0)
9367,(6, 0, 0)
9368,(0, 0, 0)
9369,(0, 0, 0)
9370,(0, 0, 6)
9371,(0, 0, 6)
9372,(0, 0, 6)
9373,(6, 0, 0)
9374,(0, 0, 0)
9375,(0, 0, 0)
9376,(6, 0, 0)
9377,(6, 0, 0)
9378,(6, 0, 0)
9379,(0, 0, 0)
9380,(6, 0, 0)
9381,(0, 0, 6)
9382,(0, 0, 0)
9383,(0, 0, 6)
9384,(0, 0, 6)
9385,(6, 0, 0)
9386,(6, 0, 0)
9387,(6, 0, 0)
9388,(0, 0, 6)
9389,(0, 6, 0)
9390,(0, 0, 0)
9391,(0, 0, 0)
9392,(0, 0, 6)
9393,(0, 0, 0)
9394,(0, 0, 6)
9395,(6, 0, 0)
9396,(0, 0, 0)
9397,(0, 0, 0)
9398,(0, 0, 6)
9399,(0, 0, 0)
9400,(0, 6, 0)
9401,(0, 0, 6)
9402,(0, 0, 0)
9403,(6, 0, 0)
9404,(0, 6, 0)
9405,(0, 0, 6)
9406,(6, 0, 0)
9407,(0, 6, 0)
9408,(0, 0, 6)
9409,(0, 0, 6)
9410,(6, 0, 0)
9411,(6, 0, 0)
9412,(0, 0, 0)
9413,(0, 0, 0)
9414,(0, 0, 0)
9415,(0, 0, 6)
9416,(6, 0, 0)
9417,(6, 0, 0)
9418,(0, 0, 0)
9419,(0, 0, 0)
9420,(6, 0, 0)
9421,(0, 0, 6)
9422,(0, 0, 0)
9423,(6, 0, 0)
9424,(0, 0, 0)
9425,(6, 0, 0)
9426,(0, 0, 0)
9427,(0, 0, 6)
9428,(0, 6, 0)
9429,(0, 0, 6)
9430,(0, 0, 6)
9431,(0, 0, 6)
9432,(0, 0, 0)
9433,(0, 0, 6)
9434,(0, 0, 0)
9435,(0, 0, 0)
9436,(6, 0, 0)
9437,(0, 0, 6)
9438,(0, 0, 6)
9439,(0, 0, 0)
9440,(0, 0, 6)
9441,(0, 6, 0)
9443,(6, 0, 0)
9444,(0, 0, 0)
9445,(0, 0, 6)
9446,(0, 0, 6)
9447,(6, 0, 0)
9448,(0, 0, 0)
9449,(0, 0, 0)
9450,(0, 0, 0)
9451,(6, 0, 0)
9452,(6, 0, 0)
9453,(6, 0, 0)
9454,(0, 0, 6)
9455,(0, 0, 6)
9456,(0, 0, 6)
9457,(0, 0, 6)
9458,(0, 0, 6)
9459,(6, 0, 0)
9460,(0, 0, 6)
9461,(6, 0, 0)
9462,(0, 0, 0)
9463,(0, 0, 6)
9464,(6, 0, 0)
9465,(0, 6, 0)
9466,(6, 0, 0)
9467,(0, 0, 6)
9468,(0, 0, 0)
9469,(6, 0, 0)
9470,(0, 0, 0)
9471,(0, 0, 0)
9472,(0, 6, 0)
9473,(6, 0, 0)
9474,(0, 0, 6)
9475,(0, 0, 6)
9476,(0, 0, 6)
9477,(0, 0, 0)
9478,(0, 0, 6)
9479,(0, 6, 0)
9480,(0, 0, 0)
9481,(0, 0, 6)
9482,(0, 0, 0)
9483,(6, 0, 0)
9484,(0, 6, 0)
9485,(6, 0, 0)
9486,(0, 0, 0)
9487,(0, 0, 6)
9488,(6, 0, 0)
9489,(0, 0, 0)
9490,(0, 0, 6)
9492,(6, 0, 0)
9493,(6, 0, 0)
9494,(0, 0, 0)
9495,(0, 0, 6)
9496,(6, 0, 0)
9497,(6, 0, 0)
9498,(0, 0, 0)
9499,(0, 0, 6)
9500,(0, 6, 0)
9501,(0, 0, 0)
9502,(6, 0, 0)
9503,(0, 0, 6)
9504,(0, 0, 6)
9505,(6, 0, 0)
9506,(0, 0, 0)
9507,(6, 0, 0)
9508,(0, 0, 6)
9509,(0, 0, 6)
9510,(0, 0, 0)
9511,(0, 0, 0)
9512,(0, 0, 0)
9513,(0, 6, 0)
9514,(0, 0, 6)
9515,(0, 6, 0)
9516,(6, 0, 0)
9517,(0, 0, 6)
9518,(0, 0, 0)
9519,(0, 6, 0)
9520,(0, 0, 0)
9521,(0, 0, 0)
9522,(0, 6, 0)
9524,(0, 0, 0)
9525,(6, 0, 0)
9526,(0, 0, 0)
9527,(6, 0, 0)
9528,(0, 0, 0)
9529,(0, 0, 0)
9530,(6, 0, 0)
9531,(0, 0, 0)
9532,(0, 0, 0)
9533,(0, 0, 6)
9534,(6, 0, 0)
9535,(6, 0, 0)
9536,(6, 0, 0)
9537,(0, 6, 0)
9539,(0, 0, 0)
9540,(6, 0, 0)
9541,(6, 0, 0)
9542,(0, 0, 0)
9543,(6, 0, 0)
9544,(6, 0, 0)
9545,(0, 0, 0)
9546,(6, 0, 0)
9548,(0, 6, 0)
9549,(0, 0, 0)
9550,(0, 0, 0)
9551,(0, 0, 6)
9553,(0, 0, 0)
9554,(0, 0, 0)
9555,(0, 0, 0)
9556,(0, 6, 0)
9557,(0, 0, 0)
9558,(0, 0, 0)
9559,(6, 0, 0)
9560,(0, 0, 0)
9561,(0, 0, 6)
9562,(0, 0, 6)
9563,(0, 0, 0)
9564,(0, 0, 0)
9565,(0, 0, 0)
9566,(0, 0, 6)
9567,(0, 0, 6)
9568,(0, 0, 0)
9569,(0, 6, 0)
9570,(0, 0, 6)
9571,(0, 6, 0)
9572,(0, 6, 0)
9573,(0, 0, 0)
9575,(0, 0, 0)
9576,(0, 0, 6)
9577,(0, 0, 6)
9578,(6, 0, 0)
9579,(0, 0, 6)
9580,(0, 6, 0)
9581,(0, 0, 6)
9582,(6, 0, 0)
9584,(0, 0, 0)
9585,(0, 6, 0)
9586,(0, 0, 0)
9587,(0, 0, 0)
9588,(6, 0, 0)
9589,(0, 6, 0)
9590,(0, 0, 6)
9591,(0, 0, 0)
9592,(0, 0, 6)
9593,(0, 0, 0)
9594,(6, 0, 0)
9595,(0, 0, 0)
9596,(6, 0, 0)
9597,(6, 0, 0)
9598,(6, 0, 0)
9599,(0, 0, 0)
9600,(0, 0, 0)
12801,(0, 0, 0)
12802,(0, 0, 0)
12803,(6, 0, 0)
12804,(0, 0, 0)
12805,(6, 0, 0)
12806,(6, 0, 0)
12807,(0, 0, 0)
12808,(0, 0, 6)
12809,(6, 0, 0)
12810,(0, 0, 0)
12811,(0, 0, 0)
12812,(0, 0, 0)
12813,(0, 6, 0)
12814,(6, 0, 0)
12815,(6, 0, 0)
12816,(6, 0, 0)
12817,(0, 0, 6)
12818,(0, 6, 0)
12820,(0, 0, 0)
12821,(0, 0, 0)
12822,(6, 0, 0)
12823,(6, 0, 0)
12824,(0, 0, 0)
12825,(0, 0, 0)
12826,(6, 0, 0)
12827,(0, 0, 0)
12829,(6, 0, 0)
12831,(0, 0, 6)
12832,(6, 0, 0)
12833,(6, 0, 0)
12834,(0, 0, 0)
12835,(6, 0, 0)
12836,(6, 0, 0)
12837,(6, 0, 0)
12838,(6, 0, 0)
12839,(0, 6, 0)
12840,(0, 0, 6)
12841,(0, 0, 6)
12842,(0, 0, 6)
12843,(0, 0, 6)
12844,(0, 0, 0)
12845,(0, 0, 0)
12846,(0, 0, 6)
12847,(0, 6, 0)
12848,(6, 0, 0)
12849,(6, 0, 0)
12851,(0, 6, 0)
12852,(6, 0, 0)
12853,(0, 6, 0)
12854,(6, 0, 0)
12855,(0, 0, 6)
12856,(0, 0, 6)
12858,(0, 0, 0)
12859,(6, 0, 0)
12860,(6, 0, 0)
12862,(0, 6, 0)
12863,(6, 0, 0)
12864,(0, 0, 0)
12865,(6, 0, 0)
12866,(0, 6, 0)
12867,(0, 6, 0)
12868,(6, 0, 0)
12869,(0, 0, 0)
12870,(6, 0, 0)
12871,(6, 0, 0)
12872,(0, 6, 0)
12873,(6, 0, 0)
12874,(0, 6, 0)
12875,(6, 0, 0)
12876,(0, 6, 0)
12877,(0, 6, 0)
12878,(0, 6, 0)
12879,(0, 0, 0)
12880,(0, 0, 0)
12881,(0, 6, 0)
12882,(6, 0, 0)
12883,(0, 0, 0)
12884,(0, 6, 0)
12885,(6, 0, 0)
12886,(0, 0, 0)
12887,(0, 0, 6)
12888,(6, 0, 0)
12889,(6, 0, 0)
12890,(0, 6, 0)
12891,(0, 0, 6)
12892,(6, 0, 0)
12893,(0, 0, 0)
12894,(6, 0, 0)
12895,(0, 6, 0)
12896,(6, 0, 0)
12897,(6, 0, 0)
12898,(0, 0, 0)
12899,(6, 0, 0)
12900,(0, 0, 6)
12901,(0, 6, 0)
12902,(0, 0, 0)
12903,(0, 6, 0)
12904,(6, 0, 0)
12905,(0, 6, 0)
12906,(6, 0, 0)
12907,(0, 0, 0)
12908,(0, 0, 0)
12909,(6, 0, 0)
12910,(0, 0, 6)
12911,(0, 0, 6)
12912,(0, 0, 0)
12913,(0, 6, 0)
12914,(6, 0, 0)
12915,(0, 6, 0)
12916,(6, 0, 0)
12917,(6, 0, 0)
12918,(6, 0, 0)
12919,(0, 0, 0)
12920,(0, 0, 0)
12921,(6, 0, 0)
12922,(6, 0, 0)
12923,(0, 0, 0)
12924,(0, 6, 0)
12925,(0, 0, 0)
12926,(0, 0, 6)
12927,(0, 0, 0)
12928,(6, 0, 0)
12929,(6, 0, 0)
12930,(0, 0, 0)
12931,(0, 0, 0)
12932,(6, 0, 0)
12933,(0, 0, 6)
12934,(0, 6, 0)
12935,(0, 0, 6)
12936,(6, 0, 0)
12938,(0, 0, 6)
12939,(0, 0, 0)
12940,(6, 0, 0)
12941,(6, 0, 0)
12942,(6, 0, 0)
12943,(0, 0, 0)
12944,(6, 0, 0)
12945,(0, 6, 0)
12946,(0, 0, 0)
12947,(0, 6, 0)
12948,(0, 6, 0)
12949,(0, 0, 0)
12950,(0, 0, 0)
12951,(6, 0, 0)
12952,(0, 0, 0)
12953,(6, 0, 0)
12954,(0, 0, 6)
12955,(0, 6, 0)
12957,(0, 0, 0)
12958,(6, 0, 0)
12959,(0, 0, 6)
12960,(6, 0, 0)
12961,(6, 0, 0)
12962,(0, 0, 0)
12963,(0, 0, 0)
12964,(6, 0, 0)
12965,(0, 0, 0)
12966,(0, 6, 0)
12967,(0, 0, 0)
12968,(6, 0, 0)
12969,(6, 0, 0)
12970,(6, 0, 0)
12971,(6, 0, 0)
12972,(0, 0, 0)
12973,(6, 0, 0)
12974,(0, 6, 0)
12975,(0, 0, 6)
12976,(0, 6, 0)
12977,(0, 6, 0)
12978,(0, 0, 6)
12979,(6, 0, 0)
12980,(0, 0, 0)
12981,(0, 0, 0)
12982,(0, 0, 0)
12983,(0, 0, 0)
12984,(0, 6, 0)
12985,(0, 6, 0)
12986,(6, 0, 0)
12987,(6, 0, 0)
12988,(0, 0, 6)
12989,(0, 6, 0)
12990,(0, 6, 0)
12991,(0, 0, 6)
12992,(0, 0, 0)
12993,(0, 0, 6)
12994,(6, 0, 0)
12995,(6, 0, 0)
12996,(6, 0, 0)
12997,(0, 0, 0)
12998,(0, 6, 0)
12999,(6, 0, 0)
13000,(0, 0, 6)
13001,(6, 0, 0)
13002,(0, 0, 0)
13003,(6, 0, 0)
13004,(6, 0, 0)
13005,(0, 6, 0)
13006,(0, 6, 0)
13007,(6, 0, 0)
13008,(6, 0, 0)
13009,(0, 0, 6)
13010,(0, 0, 0)
13011,(6, 0, 0)
13012,(0, 0, 0)
13013,(0, 0, 6)
13014,(0, 0, 6)
13015,(0, 0, 0)
13016,(0, 0, 6)
13017,(0, 0, 0)
13018,(6, 0, 0)
13019,(0, 6, 0)
13020,(6, 0, 0)
13021,(0, 6, 0)
13022,(0, 0, 0)
13023,(0, 6, 0)
13024,(0, 6, 0)
13025,(6, 0, 0)
13026,(0, 6, 0)
13027,(0, 6, 0)
13028,(0, 0, 0)
13029,(0, 0, 0)
13030,(0, 0, 0)
13031,(0, 0, 0)
13032,(6, 0, 0)
13033,(0, 0, 0)
13034,(0, 0, 6)
13035,(0, 0, 0)
13036,(0, 0, 0)
13037,(6, 0, 0)
13038,(0, 0, 6)
13039,(6, 0, 0)
13040,(0, 0, 0)
13041,(0, 0, 0)
13042,(0, 0, 0)
13043,(0, 0, 0)
13044,(0, 0, 0)
13045,(6, 0, 0)
13046,(0, 0, 6)
13047,(0, 0, 0)
13048,(0, 0, 6)
13049,(0, 0, 0)
13050,(0, 0, 6)
13051,(0, 0, 0)
13053,(6, 0, 0)
13054,(0, 6, 0)
13055,(0, 0, 0)
13056,(0, 0, 0)
13057,(0, 0, 0)
13058,(0, 0, 6)
13059,(0, 0, 0)
13060,(6, 0, 0)
13061,(0, 0, 0)
13062,(0, 6, 0)
13063,(6, 0, 0)
13064,(6, 0, 0)
13065,(0, 0, 0)
13066,(0, 0, 0)
13067,(6, 0, 0)
13068,(0, 0, 6)
13069,(6, 0, 0)
13070,(0, 0, 0)
13071,(0, 6, 0)
13072,(0, 6, 0)
13073,(0, 6, 0)
13074,(0, 6, 0)
13075,(6, 0, 0)
13076,(0, 0, 0)
13077,(6, 0, 0)
13078,(0, 0, 0)
13079,(6, 0, 0)
13080,(6, 0, 0)
13081,(0, 0, 6)
13082,(0, 0, 6)
13083,(0, 0, 6)
13084,(6, 0, 0)
13085,(0, 0, 0)
13086,(0, 0, 0)
13087,(6, 0, 0)
13088,(6, 0, 0)
13089,(0, 0, 6)
13090,(0, 6, 0)
13091,(6, 0, 0)
13092,(0, 0, 6)
13093,(0, 6, 0)
13094,(0, 0, 0)
13095,(0, 0, 6)
13096,(6, 0, 0)
13097,(0, 0, 6)
13098,(6, 0, 0)
13099,(6, 0, 0)
13100,(0, 0, 6)
13101,(0, 0, 0)
13102,(6, 0, 0)
13103,(6, 0, 0)
13104,(0, 6, 0)
13105,(6, 0, 0)
13106,(0, 0, 0)
13107,(0, 0, 0)
13108,(0, 6, 0)
13109,(0, 0, 0)
13110,(0, 0, 0)
13111,(6, 0, 0)
13112,(0, 0, 0)
13114,(0, 0, 6)
13115,(0, 0, 0)
13116,(0, 6, 0)
13117,(0, 0, 6)
13118,(0, 0, 0)
13119,(6, 0, 0)
13120,(0, 0, 0)
13121,(0, 0, 6)
13122,(0, 6, 0)
13123,(6, 0, 0)
13124,(0, 0, 0)
13126,(0, 0, 0)
13127,(6, 0, 0)
13128,(0, 0, 0)
13129,(6, 0, 0)
13130,(0, 0, 0)
13131,(6, 0, 0)
13132,(6, 0, 0)
13133,(6, 0, 0)
13134,(6, 0, 0)
13135,(0, 0, 0)
13136,(6, 0, 0)
13137,(6, 0, 0)
13138,(0, 0, 0)
13139,(0, 0, 0)
13140,(0, 0, 0)
13141,(0, 0, 0)
13142,(6, 0, 0)
13143,(0, 6, 0)
13144,(6, 0, 0)
13145,(0, 6, 0)
13146,(6, 0, 0)
13147,(0, 0, 0)
13148,(0, 0, 6)
13149,(6, 0, 0)
13150,(0, 0, 0)
13151,(6, 0, 0)
13152,(6, 0, 0)
13153,(0, 6, 0)
13154,(0, 0, 0)
13155,(0, 6, 0)
13156,(6, 0, 0)
13157,(0, 0, 0)
13158,(0, 0, 0)
13159,(0, 6, 0)
13160,(0, 0, 0)
13161,(0, 6, 0)
13162,(0, 0, 6)
13163,(0, 0, 6)
13164,(0, 6, 0)
13165,(0, 0, 0)
13166,(6, 0, 0)
13167,(6, 0, 0)
13168,(0, 6, 0)
13169,(0, 0, 0)
13170,(0, 0, 0)
13171,(0, 0, 6)
13172,(0, 0, 0)
13173,(0, 0, 6)
13174,(0, 0, 6)
13175,(0, 0, 0)
13176,(0, 0, 0)
13177,(0, 0, 6)
13178,(6, 0, 0)
13179,(0, 0, 6)
13180,(0, 0, 6)
13181,(0, 0, 6)
13182,(0, 0, 0)
13183,(0, 0, 0)
13184,(0, 0, 0)
13185,(0, 6, 0)
13186,(6, 0, 0)
13187,(0, 0, 0)
13188,(0, 6, 0)
13189,(0, 0, 6)
13190,(0, 0, 0)
13191,(0, 0, 6)
13192,(6, 0, 0)
13193,(0, 0, 6)
13194,(0, 0, 6)
13195,(6, 0, 0)
13196,(0, 0, 0)
13197,(0, 6, 0)
13198,(6, 0, 0)
13199,(0, 0, 0)
13200,(0, 0, 0)
8401,(0, 0, 6)
8402,(0, 0, 6)
8404,(0, 0, 6)
8405,(6, 0, 0)
8406,(0, 0, 6)
8407,(0, 6, 0)
8408,(0, 0, 6)
8409,(0, 0, 6)
8410,(0, 0, 6)
8411,(6, 0, 0)
8412,(6, 0, 0)
8413,(0, 0, 6)
8414,(0, 0, 6)
8415,(0, 0, 6)
8416,(0, 0, 6)
8417,(0, 6, 0)
8418,(0, 0, 0)
8419,(0, 0, 0)
8420,(6, 0, 0)
8421,(0, 0, 6)
8422,(6, 0, 0)
8423,(0, 0, 0)
8424,(0, 0, 0)
8425,(0, 0, 6)
8426,(0, 0, 6)
8427,(0, 0, 6)
8428,(6, 0, 0)
8429,(6, 0, 0)
8430,(0, 0, 6)
8431,(0, 0, 6)
8432,(0, 0, 6)
8433,(0, 0, 0)
8434,(0, 0, 6)
8435,(0, 0, 6)
8437,(0, 0, 6)
8438,(0, 0, 6)
8439,(0, 0, 6)
8440,(0, 0, 6)
8441,(0, 0, 0)
8442,(0, 0, 6)
8443,(0, 0, 6)
8444,(6, 0, 0)
8446,(0, 0, 6)
8447,(0, 0, 0)
8448,(0, 0, 0)
8449,(0, 0, 6)
8450,(0, 6, 0)
8451,(0, 0, 6)
8452,(6, 0, 0)
8453,(6, 0, 0)
8454,(0, 0, 6)
8455,(0, 0, 6)
8456,(6, 0, 0)
8457,(6, 0, 0)
8458,(0, 0, 6)
8459,(6, 0, 0)
8460,(0, 0, 6)
8462,(6, 0, 0)
8463,(6, 0, 0)
8464,(0, 0, 6)
8465,(0, 6, 0)
8466,(0, 0, 6)
8467,(0, 0, 6)
8468,(0, 0, 6)
8469,(0, 6, 0)
8470,(0, 6, 0)
8471,(0, 6, 0)
8472,(6, 0, 0)
8473,(0, 6, 0)
8474,(0, 0, 6)
8475,(6, 0, 0)
8476,(0, 0, 6)
8477,(0, 0, 6)
8478,(0, 0, 6)
8479,(0, 0, 6)
8480,(0, 6, 0)
8481,(0, 0, 6)
8482,(0, 0, 6)
8483,(0, 0, 6)
8484,(0, 0, 0)
8485,(0, 0, 6)
8486,(0, 0, 6)
8487,(0, 0, 6)
8488,(6, 0, 0)
8489,(0, 0, 6)
8490,(6, 0, 0)
8491,(0, 0, 6)
8492,(0, 0, 6)
8493,(0, 6, 0)
8494,(0, 0, 6)
8495,(6, 0, 0)
8496,(0, 0, 6)
8497,(0, 0, 6)
8498,(6, 0, 0)
8499,(0, 0, 6)
8500,(6, 0, 0)
8501,(0, 0, 6)
8502,(0, 6, 0)
8503,(6, 0, 0)
8504,(0, 0, 6)
8505,(0, 6, 0)
8506,(0, 0, 6)
8507,(0, 0, 6)
8508,(0, 0, 6)
8509,(0, 0, 6)
8510,(0, 0, 6)
8511,(6, 0, 0)
8512,(0, 0, 6)
8513,(0, 0, 6)
8514,(6, 0, 0)
8515,(6, 0, 0)
8516,(0, 0, 6)
8517,(0, 0, 6)
8518,(0, 0, 6)
8519,(0, 0, 6)
8520,(0, 0, 6)
8522,(0, 0, 6)
8523,(0, 0, 6)
8524,(6, 0, 0)
8525,(0, 0, 6)
8526,(0, 0, 6)
8527,(0, 0, 6)
8528,(0, 0, 6)
8529,(0, 0, 6)
8530,(6, 0, 0)
8531,(0, 0, 6)
8532,(0, 6, 0)
8533,(6, 0, 0)
8534,(0, 0, 6)
8535,(0, 0, 0)
8536,(0, 0, 6)
8537,(6, 0, 0)
8538,(0, 0, 6)
8539,(6, 0, 0)
8540,(0, 0, 6)
8541,(0, 0, 6)
8542,(0, 0, 6)
8543,(0, 0, 6)
8544,(0, 0, 6)
8545,(0, 0, 6)
8546,(6, 0, 0)
8547,(0, 0, 6)
8548,(0, 0, 0)
8549,(0, 0, 6)
8550,(6, 0, 0)
8551,(6, 0, 0)
8552,(6, 0, 0)
8553,(0, 0, 6)
8554,(6, 0, 0)
8555,(0, 0, 6)
8556,(0, 0, 6)
8557,(0, 0, 6)
8558,(0, 0, 6)
8559,(6, 0, 0)
8561,(0, 0, 0)
8562,(0, 0, 0)
8563,(0, 0, 0)
8564,(0, 0, 0)
8565,(0, 0, 6)
8566,(0, 6, 0)
8567,(0, 0, 6)
8568,(0, 0, 6)
8569,(0, 0, 6)
8570,(0, 0, 6)
8571,(0, 0, 6)
8572,(0, 0, 6)
8573,(0, 0, 6)
8575,(6, 0, 0)
8576,(0, 6, 0)
8577,(0, 0, 6)
8578,(0, 6, 0)
8579,(0, 0, 6)
8580,(0, 0, 6)
8581,(0, 0, 6)
8582,(0, 0, 6)
8583,(0, 0, 6)
8584,(0, 0, 6)
8585,(0, 0, 6)
8586,(0, 0, 6)
8587,(0, 0, 6)
8588,(0, 0, 6)
8589,(0, 0, 6)
8590,(0, 0, 0)
8591,(0, 6, 0)
8592,(0, 0, 6)
8593,(0, 0, 6)
8594,(0, 0, 6)
8595,(0, 0, 6)
8596,(0, 0, 6)
8597,(0, 0, 6)
8598,(0, 0, 6)
8599,(0, 0, 6)
8600,(0, 0, 6)
8601,(0, 0, 6)
8602,(0, 6, 0)
8603,(0, 6, 0)
8604,(0, 0, 0)
8605,(0, 0, 6)
8606,(0, 6, 0)
8607,(0, 6, 0)
8608,(0, 0, 6)
8609,(0, 0, 6)
8610,(0, 0, 6)
8611,(0, 0, 6)
8612,(0, 0, 6)
8613,(0, 0, 6)
8614,(0, 6, 0)
8615,(0, 0, 6)
8616,(0, 0, 6)
8617,(0, 6, 0)
8618,(0, 0, 6)
8619,(0, 0, 6)
8620,(0, 0, 6)
8621,(0, 0, 0)
8622,(0, 0, 6)
8623,(0, 6, 0)
8624,(6, 0, 0)
8625,(0, 0, 6)
8626,(6, 0, 0)
8627,(0, 6, 0)
8628,(0, 0, 0)
8629,(0, 0, 6)
8630,(0, 6, 0)
8631,(0, 0, 6)
8632,(6, 0, 0)
8633,(0, 0, 6)
8634,(0, 6, 0)
8635,(6, 0, 0)
8636,(0, 6, 0)
8637,(0, 0, 6)
8638,(0, 0, 0)
8639,(6, 0, 0)
8640,(0, 0, 6)
8641,(0, 0, 6)
8642,(0, 0, 0)
8643,(0, 0, 6)
